CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3,label
4.759149074554443,3.842930555343628,-0.3531155586242676,-0.07895010709762573,-0.03339289128780365,4.794834613800049,0.1372934877872467,-0.14630405604839325,-0.03331940621137619,-0.17544902861118317,2.8112549781799316,-0.00037798218545503914,4.020319938659668,18.0
4.8141255378723145,1.9355610609054565,-0.006530275102704763,0.42052367329597473,4.808970928192139,1.5872195959091187,-0.07513107359409332,-0.3107105791568756,-0.22125858068466187,-0.05331580340862274,0.6264228224754333,0.07364001125097275,4.236219882965088,11.0
2.488273859024048,0.6080420017242432,-0.30773356556892395,1.8499475717544556,-0.09827598929405212,-0.11195157468318939,1.044222116470337,-0.11975942552089691,1.9755771160125732,0.9207885265350342,3.141890525817871,0.8274516463279724,3.685340642929077,NaN
-0.06448327749967575,-0.05825710669159889,-0.12053697556257248,-0.023274781182408333,0.006252263206988573,-0.13083937764167786,-0.003183091292157769,0.30590173602104187,-0.10427547246217728,-0.04254531487822533,0.2243606001138687,-0.051487747579813004,2.2330613136291504,5.0
5.640483379364014,4.957372188568115,-0.2840881049633026,0.854195773601532,1.05119788646698,2.19329833984375,0.8125188946723938,0.6454007625579834,0.2743861973285675,-0.1524832546710968,5.731219291687012,-0.11625000089406967,-0.34213048219680786,NaN
4.550523281097412,1.0919088125228882,-0.020583346486091614,-0.1062190979719162,3.323925256729126,1.1822242736816406,-0.13778656721115112,-0.1530298888683319,0.28346455097198486,0.34966766834259033,3.5015008449554443,0.012793203815817833,4.839451789855957,NaN
4.405979633331299,-0.009981854818761349,-0.8739493489265442,2.3236875534057617,3.1596033573150635,-0.4093283712863922,-0.11520076543092728,0.12570826709270477,4.559819221496582,2.264557361602783,3.7675187587738037,1.6891212463378906,-0.3986716866493225,2.0
1.302470088005066,1.0195484161376953,-0.004138649441301823,0.36890095472335815,1.189019799232483,1.257407307624817,-0.11295749992132187,0.895774781703949,3.0508205890655518,1.6355681419372559,3.062049150466919,0.9569701552391052,1.635930061340332,16.0
4.553877830505371,4.114815711975098,1.5615944862365723,0.9585922360420227,0.10695421695709229,4.6578688621521,0.07106287777423859,0.916976273059845,-0.9689021706581116,0.03928935155272484,2.132412910461426,2.2309699058532715,3.9773671627044678,NaN
5.257976055145264,2.360482692718506,-0.12110088765621185,0.8798370361328125,4.655029296875,1.4992552995681763,-0.1330542117357254,-0.11109944432973862,3.128974199295044,6.210394382476807,4.595937252044678,1.669482707977295,5.03819465637207,NaN
0.9803663492202759,-0.1547287106513977,-0.27644848823547363,-0.8568434119224548,0.9356582760810852,-0.004524999763816595,1.1283738613128662,-0.047366779297590256,-0.910433828830719,-0.1911645531654358,0.9613649249076843,0.7332599759101868,4.925780296325684,16.0
1.4092611074447632,0.10928183048963547,-0.02843177504837513,-0.0076483068987727165,-0.13781297206878662,0.2794533371925354,-0.13274720311164856,-0.03522452339529991,2.0257108211517334,-0.09900767356157303,1.8916264772415161,-0.11138696223497391,-0.3510070741176605,16.0
-0.30895131826400757,-0.13777853548526764,-0.05170708894729614,-0.054402049630880356,-0.13186846673488617,-0.2894243896007538,-0.10880021750926971,-0.1508571207523346,-0.09308210015296936,0.35547715425491333,-0.5677156448364258,0.26900649070739746,2.9966368675231934,5.0
4.525052070617676,3.7636539936065674,-0.0022127178963273764,1.466693639755249,0.006469530984759331,3.7365617752075195,-0.01786678470671177,0.25956955552101135,0.6133504509925842,0.8998464941978455,5.3115644454956055,-0.09567037969827652,0.3699846565723419,NaN
4.707522392272949,0.7166150808334351,-0.5426281094551086,0.8321744799613953,0.38463664054870605,5.476556777954102,1.4426906108856201,0.782016396522522,-0.06485284864902496,1.4379452466964722,2.4457879066467285,-0.3446231782436371,2.7753801345825195,12.0
4.982553958892822,2.347778558731079,-0.04949785768985748,1.8164423704147339,0.5581467151641846,5.99622917175293,0.7672470211982727,1.6889451742172241,0.7167834639549255,-0.052022628486156464,0.9314491152763367,0.07268660515546799,5.0321269035339355,NaN
4.634289264678955,-0.5797624588012695,-0.0972670242190361,-0.12360233068466187,4.0107879638671875,-0.11955291032791138,-0.48707103729248047,0.3039131760597229,-0.13204649090766907,-0.030590033158659935,2.6482694149017334,0.3609651029109955,5.096928596496582,11.0
4.744558334350586,0.4558626711368561,-0.13098426163196564,0.852272629737854,4.226458549499512,0.4789732098579407,0.6917109489440918,0.45829084515571594,-1.0671168565750122,-0.0543786957859993,0.9564394950866699,-0.25560879707336426,4.384474754333496,11.0
4.822747230529785,3.5765256881713867,0.2828785181045532,-0.11041221022605896,0.810326874256134,4.217091083526611,-0.07930681109428406,-0.11407727003097534,0.3800506889820099,-0.06359218806028366,1.2602207660675049,-0.05961378291249275,4.571816921234131,18.0
5.4255852699279785,2.3663413524627686,1.335517406463623,1.3236044645309448,0.3929513394832611,4.7175726890563965,-0.11855827271938324,1.0177794694900513,-0.33560633659362793,-0.47866320610046387,2.194458484649658,0.07539234310388565,3.907325506210327,NaN
3.749246835708618,0.1778339296579361,0.35690993070602417,1.6778041124343872,2.7702343463897705,-0.7391437888145447,-0.10878846049308777,0.5418140888214111,2.579897165298462,1.0680180788040161,3.320688486099243,1.2926443815231323,4.392080307006836,NaN
3.8471624851226807,3.4595484733581543,-0.0704943984746933,0.9986580014228821,-0.014275587163865566,3.4976308345794678,0.7269052863121033,0.3020944893360138,1.1181563138961792,0.39768606424331665,5.162238121032715,1.0930231809616089,-0.7906390428543091,NaN
1.164470911026001,1.6564525365829468,-0.04955599457025528,1.6026747226715088,-0.020776379853487015,1.1793004274368286,-0.03735004737973213,1.0388199090957642,0.019162585958838463,-0.054889779537916183,0.5901621580123901,1.3871716260910034,3.3084449768066406,NaN
4.193673610687256,2.683119773864746,0.04236781969666481,-0.0662776455283165,4.222322940826416,0.6418759226799011,-0.07439917325973511,1.3516396284103394,-0.4543065130710602,1.2896013259887695,4.760101318359375,0.702788770198822,6.08025598526001,NaN
4.705649375915527,3.672354221343994,-0.3057286739349365,-0.05973389372229576,4.1218061447143555,0.4638415575027466,0.7340604662895203,-0.020620452240109444,-0.72487473487854,-0.4524151086807251,2.1375606060028076,0.26348263025283813,4.822794437408447,17.0
4.921687126159668,4.133841037750244,-0.3686677813529968,1.1945527791976929,1.2395702600479126,4.923348903656006,0.06058431789278984,0.5892994999885559,-0.08609671145677567,1.89651358127594,2.304720878601074,-0.006241795141249895,3.8792409896850586,18.0
5.01744270324707,1.1313092708587646,6.090693473815918,0.8822716474533081,0.2458367645740509,1.2164386510849,0.17955084145069122,-0.0184392798691988,3.262002944946289,1.0728591680526733,0.3849271535873413,-0.193162739276886,4.981543064117432,NaN
4.830578327178955,4.420657157897949,3.7382073402404785,1.2311208248138428,-0.2458450049161911,0.6011448502540588,0.26889553666114807,3.8771305084228516,0.6213292479515076,-0.057575471699237823,2.5201621055603027,2.5430126190185547,2.863016128540039,NaN
4.16917610168457,-0.15926556289196014,0.2800859212875366,2.3783671855926514,3.921269655227661,0.44479477405548096,-0.07666528224945068,-0.03183239698410034,0.9088143706321716,0.9663701057434082,2.053466320037842,-0.009479409083724022,4.304484844207764,11.0
4.844569206237793,0.06698025017976761,-0.002337852492928505,-0.0017893464537337422,4.150976657867432,0.9799089431762695,-0.012301981449127197,-0.07060697674751282,-0.28112202882766724,-0.032474253326654434,0.7797447443008423,-0.14387595653533936,4.824997901916504,11.0
5.01552152633667,0.5528104901313782,-0.08390260487794876,1.0975871086120605,4.086461067199707,1.5651463270187378,-0.5292825698852539,-0.1539156138896942,-0.158169686794281,-0.03371662646532059,1.0605219602584839,0.3880031108856201,4.893078327178955,11.0
5.108456611633301,4.370636463165283,4.11329984664917,0.16996987164020538,-0.10177712142467499,-0.018636498600244522,2.0406720638275146,3.6392765045166016,1.1158671379089355,3.7117958068847656,0.8652623295783997,1.781689167022705,-0.1578056961297989,9.0
4.229082107543945,3.2367539405822754,3.0803306102752686,-0.3253661096096039,-0.09520121663808823,-0.030937131494283676,-0.059534601867198944,3.0730252265930176,1.8829355239868164,-0.3012641668319702,1.644753098487854,0.07407493889331818,-0.11103333532810211,9.0
5.3391828536987305,2.9702231884002686,2.720271348953247,0.3340485692024231,3.741600751876831,1.3632903099060059,1.9184672832489014,0.6498346924781799,5.197539329528809,1.9564452171325684,5.555941104888916,0.5928863883018494,4.700523376464844,NaN
5.1038737297058105,3.599144458770752,-0.05236838385462761,3.3004915714263916,4.400516510009766,0.26901963353157043,1.9789952039718628,0.2458687424659729,3.714775800704956,-0.04901792109012604,3.8423261642456055,0.22378693521022797,5.085512638092041,NaN
2.3528785705566406,1.635998010635376,0.28020116686820984,1.264680027961731,0.923667311668396,-0.08023212850093842,-0.0827760249376297,0.2773432731628418,2.5809335708618164,1.2744110822677612,2.7285304069519043,1.796976923942566,0.6988216042518616,NaN
0.05593598261475563,1.5170058012008667,-0.17936250567436218,-0.17972004413604736,1.0300296545028687,-0.06238171458244324,-0.13910548388957977,-0.196780264377594,1.5161523818969727,1.6271591186523438,2.7721004486083984,-0.163083016872406,3.5462307929992676,5.0
4.6650495529174805,3.4471664428710938,-0.17432135343551636,0.49977853894233704,4.342525005340576,-0.48914963006973267,-0.1210557371377945,-0.0091323871165514,0.8862166404724121,-0.1452343761920929,4.0013813972473145,1.6806079149246216,4.548871040344238,17.0
4.839684009552002,1.5220803022384644,0.5292795300483704,3.727858066558838,1.260094404220581,-0.11067309230566025,-0.07548344135284424,-0.013613165356218815,4.831387519836426,0.3293255567550659,3.8101162910461426,-0.06336473673582077,1.6198402643203735,NaN
2.3209807872772217,0.6678951382637024,-0.16745981574058533,2.5864248275756836,-0.0962507352232933,0.9315287470817566,0.9269821643829346,0.7010543346405029,2.8055074214935303,1.2979930639266968,2.5655956268310547,0.9237179160118103,1.956612229347229,NaN
0.6353236436843872,-0.053742021322250366,2.3948254585266113,-0.4405272901058197,0.2421557903289795,-0.11774292588233948,0.7708578109741211,-0.07892128825187683,0.6649134159088135,0.11711875349283218,2.3931725025177,1.3160431385040283,2.622527837753296,8.0
4.361847877502441,3.6839942932128906,-0.475755900144577,1.3447459936141968,-0.029765820130705833,-0.31352007389068604,-0.08843183517456055,-0.08399131149053574,0.8718221783638,-0.12651412189006805,4.385011672973633,-0.06093741953372955,0.036318715661764145,19.0
5.672070026397705,1.1248525381088257,0.9713688492774963,3.601264238357544,4.572739124298096,1.7183196544647217,1.2279927730560303,0.992729127407074,5.234846115112305,1.5790034532546997,3.6639554500579834,1.5504761934280396,5.181905746459961,NaN
3.9192991256713867,3.2259881496429443,-0.3592950701713562,0.35017409920692444,0.7150472402572632,4.395235538482666,0.2720739543437958,1.9717081785202026,0.028208933770656586,-0.13792940974235535,2.143580913543701,0.40775027871131897,3.7605955600738525,18.0
3.423644781112671,0.543281614780426,0.489651083946228,-0.020010510459542274,1.0418119430541992,-0.13976459205150604,1.6282068490982056,-0.09869486093521118,4.4997382164001465,1.259828805923462,4.60582971572876,0.5322869420051575,2.4165778160095215,NaN
1.2455984354019165,0.006646234076470137,-0.131565660238266,-0.010219580493867397,-0.010670743882656097,-0.15954837203025818,-0.0579410083591938,-0.123553067445755,0.4007698595523834,-0.00995603110641241,0.3680344521999359,-0.29549747705459595,1.1036065816879272,16.0
4.443770408630371,1.828171730041504,-0.0443652905523777,3.648211717605591,2.425229787826538,-0.041106026619672775,0.8589239716529846,0.06230199337005615,5.308747291564941,1.9601126909255981,4.595742225646973,-0.0527193620800972,2.0125813484191895,NaN
4.381896018981934,2.9095299243927,0.39233675599098206,1.670385479927063,3.5073742866516113,1.2309620380401611,0.2177872508764267,0.919700562953949,1.2455453872680664,0.4757261872291565,3.974618911743164,0.8858983516693115,5.0833964347839355,NaN
4.398941993713379,4.020763874053955,3.287292003631592,-0.1069360300898552,0.025933092460036278,-0.17044542729854584,0.9595426321029663,2.3901174068450928,-0.16005031764507294,-0.027096141129732132,3.473968029022217,1.1695858240127563,-0.19073617458343506,9.0
2.4109227657318115,-0.340842604637146,-0.04676678031682968,-0.10838200151920319,0.34584444761276245,1.4774105548858643,3.364030122756958,-0.07781726866960526,2.3906257152557373,3.1530051231384277,4.938902854919434,0.08044290542602539,0.09902981668710709,14.0
5.032534599304199,1.8376100063323975,1.462898850440979,0.08874563127756119,4.343419075012207,-0.036355916410684586,0.6520323753356934,0.27482718229293823,0.6680468320846558,-0.30096128582954407,2.2965385913848877,0.26780495047569275,5.406194686889648,NaN
4.893703937530518,4.674044609069824,3.612480878829956,2.013510227203369,-0.07975062727928162,-0.044343214482069016,0.7854644656181335,2.8272223472595215,0.7756231427192688,3.0611565113067627,2.8310818672180176,1.7295746803283691,-0.6943520903587341,NaN
4.397873401641846,3.8391976356506348,-0.11987745016813278,0.5517426133155823,0.6665275692939758,5.025698184967041,0.4578763544559479,0.1834726482629776,-0.289164662361145,0.19148682057857513,1.1654525995254517,0.6412606835365295,4.141184329986572,18.0
3.8033382892608643,-0.20697800815105438,1.1613044738769531,1.1287283897399902,3.8670156002044678,1.0493429899215698,0.6379767060279846,-0.13449375331401825,-0.07491836696863174,0.47320556640625,1.0612742900848389,-0.009745215065777302,5.807341575622559,11.0
4.584142208099365,-0.7401313185691833,0.3217744827270508,0.11868482828140259,4.46731424331665,1.8021892309188843,0.49525824189186096,-0.18143492937088013,-0.2303464561700821,0.035525720566511154,1.7470760345458984,0.845133900642395,4.44663143157959,11.0
